label,bac1,bac2,bac3,bac4,bac5,bac6,bac7,bac8,bac9,bac10,bac11,bac12,bac13,bac14,bac15,bac16,bac17,bac18,bac19,bac20,bac21,bac22,bac23
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-04,0.00E+00,9.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,2.00E-04,0.00E+00,5.01E-02,5.20E-03,0.00E+00,0.00E+00,4.80E-03,1.00E-03,9.60E-03,3.30E-03,2.50E-03,3.90E-03,2.50E-03,9.30E-03,8.27E-02,9.50E-03,3.00E-04,9.00E-04,0.00E+00,7.80E-03,2.29E-02,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,6.30E-03,4.90E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-04,1.30E-03,4.00E-04,4.00E-04,2.00E-04,6.00E-04,1.40E-03,1.50E-03,1.00E-04,0.00E+00,6.00E-04,1.10E-03,4.00E-04,0.00E+00,8.20E-03
disease,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,1.70E-03,0.00E+00,0.00E+00,3.00E-04,0.00E+00,0.00E+00,0.00E+00,2.03E-02,1.40E-03,0.00E+00,0.00E+00,8.00E-04,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,6.00E-04,7.70E-03,3.20E-03,0.00E+00,4.30E-03,3.50E-03,0.00E+00,4.10E-03,8.00E-04,2.40E-03,0.00E+00,0.00E+00,9.00E-04,0.00E+00,3.80E-03,2.00E-04,0.00E+00,2.70E-03,2.20E-03,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.10E-03,0.00E+00,0.00E+00,0.00E+00,8.00E-04,0.00E+00,3.00E-04,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.90E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-02,0.00E+00,1.00E-03,6.00E-03,6.30E-03,6.40E-03,8.60E-03,2.00E-04,3.14E-02,2.20E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-04,2.30E-03,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,6.00E-04,0.00E+00,1.90E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.20E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E-02,1.41E-02,0.00E+00,5.00E-04,2.04E-02,0.00E+00,0.00E+00,0.00E+00,8.40E-03,5.09E-02,2.73E-02,3.10E-03,0.00E+00,4.80E-03,9.00E-04,3.00E-04,6.87E-02,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,2.00E-04,2.00E-04,0.00E+00,0.00E+00,4.00E-04,2.40E-03,2.80E-03,0.00E+00,0.00E+00,0.00E+00,2.50E-03,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E-03,0.00E+00,1.72E-02,5.00E-04,0.00E+00,3.00E-04,0.00E+00,2.00E-04,5.00E-04,2.00E-04,1.29E-02,0.00E+00,5.00E-04,5.00E-04,3.00E-03,0.00E+00,1.00E-04,0.00E+00,6.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,4.00E-04,0.00E+00,8.60E-03,1.34E-02,6.90E-03,1.44E-02,1.99E-02,2.50E-02,0.00E+00,1.89E-02,1.50E-02,2.68E-02,5.70E-03,2.79E-01,3.99E-02,3.06E-02,1.50E-03,3.00E-04,6.60E-03,3.59E-02,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,6.00E-04,3.40E-03,2.11E-02,0.00E+00,7.70E-03,2.59E-02,1.30E-02,8.90E-03,2.67E-02,1.60E-02,2.28E-02,3.60E-03,9.90E-03,8.60E-03,0.00E+00,2.00E-04,0.00E+00,5.40E-03,7.20E-03,0.00E+00
disease,0.00E+00,0.00E+00,8.21E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-03,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E-03,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E-03
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E-04,0.00E+00,5.20E-03,1.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-04,0.00E+00,2.90E-03,0.00E+00,3.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E-03
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,4.00E-04,1.09E-02,3.40E-03,1.90E-03,0.00E+00,3.60E-02,5.00E-04,9.30E-03,5.80E-03,1.07E-02,1.11E-02,2.00E-04,0.00E+00,1.80E-03,2.60E-03,1.05E-02,4.30E-03,2.00E-04,3.00E-04,1.17E-02,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.55E-02,2.05E-02,0.00E+00,5.00E-04,0.00E+00,7.00E-04,4.00E-04,0.00E+00,1.16E-02,1.93E-02,0.00E+00,0.00E+00,1.43E-02,2.30E-03,0.00E+00,0.00E+00,0.00E+00,2.60E-02,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-04,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,1.20E-03,0.00E+00,0.00E+00,1.70E-03,1.00E-03,0.00E+00,3.00E-03,0.00E+00,2.00E-04,0.00E+00,4.34E-02,4.31E-02,0.00E+00,2.70E-03,0.00E+00,1.17E-02,0.00E+00,2.20E-03,0.00E+00,5.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,6.90E-03,4.30E-03,9.85E-02,3.40E-03,3.65E-02,2.54E-02,5.72E-02,6.49E-02,7.44E-02,6.49E-02,1.23E-02,0.00E+00,5.70E-03,2.47E-02,6.05E-02,3.50E-03,4.00E-04,6.84E-02,1.02E-01,1.30E-03
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,1.20E-03,0.00E+00,0.00E+00,0.00E+00,5.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,8.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-02,0.00E+00,3.00E-04,0.00E+00,4.70E-03,0.00E+00,5.01E-02,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,4.20E-03
disease,0.00E+00,0.00E+00,0.00E+00,1.20E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.60E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E-04,0.00E+00,0.00E+00,0.00E+00,5.80E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.10E-03,3.00E-04,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-04,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E-04,0.00E+00,4.00E-04,0.00E+00,0.00E+00,3.00E-04,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,6.30E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.69E-01,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,4.00E-04,6.00E-04,0.00E+00,3.20E-03,0.00E+00,4.30E-03,6.50E-03,1.36E-02,1.60E-03,1.64E-02,1.03E-02,1.00E-03,0.00E+00,7.00E-04,1.25E-02,1.00E-03,0.00E+00,0.00E+00,1.11E-02,2.82E-02,0.00E+00
